"Topic","Words","Date","Market"
33,"west",2018-11-23,"en-GB"
33,"road",2018-11-23,"en-GB"
33,"south",2018-11-23,"en-GB"
33,"borough",2018-11-23,"en-GB"
33,"bridge",2018-11-23,"en-GB"
33,"central",2018-11-23,"en-GB"
33,"king",2018-11-23,"en-GB"
33,"greater",2018-11-23,"en-GB"
33,"underground",2018-11-23,"en-GB"
33,"event",2018-11-23,"en-GB"
33,"royal",2018-11-23,"en-GB"
34,"flight",2018-11-23,"en-GB"
34,"airport",2018-11-23,"en-GB"
34,"cheap",2018-11-23,"en-GB"
34,"airline",2018-11-23,"en-GB"
34,"book",2018-11-23,"en-GB"
34,"compare",2018-11-23,"en-GB"
34,"airway",2018-11-23,"en-GB"
34,"price",2018-11-23,"en-GB"
34,"departure",2018-11-23,"en-GB"
34,"air",2018-11-23,"en-GB"
34,"status",2018-11-23,"en-GB"
34,"arrival",2018-11-23,"en-GB"
34,"manchester",2018-11-23,"en-GB"
34,"travel",2018-11-23,"en-GB"
34,"heathrow",2018-11-23,"en-GB"
34,"ryanair",2018-11-23,"en-GB"
34,"cheapest",2018-11-23,"en-GB"
34,"deal",2018-11-23,"en-GB"
34,"destination",2018-11-23,"en-GB"
34,"fly",2018-11-23,"en-GB"
35,"crossword",2018-11-23,"en-GB"
35,"clue",2018-11-23,"en-GB"
35,"answer",2018-11-23,"en-GB"
35,"puzzle",2018-11-23,"en-GB"
35,"solver",2018-11-23,"en-GB"
35,"anagram",2018-11-23,"en-GB"
35,"synonym",2018-11-23,"en-GB"
35,"definition",2018-11-23,"en-GB"
35,"solution",2018-11-23,"en-GB"
35,"daily",2018-11-23,"en-GB"
35,"possible",2018-11-23,"en-GB"
35,"question",2018-11-23,"en-GB"
35,"seen",2018-11-23,"en-GB"
35,"time",2018-11-23,"en-GB"
35,"mirror",2018-11-23,"en-GB"
35,"able",2018-11-23,"en-GB"
35,"spotted",2018-11-23,"en-GB"
35,"quiz",2018-11-23,"en-GB"
35,"related",2018-11-23,"en-GB"
35,"crosswordnexuscom",2018-11-23,"en-GB"
36,"iphone",2018-11-23,"en-GB"
36,"apple",2018-11-23,"en-GB"
36,"ipad",2018-11-23,"en-GB"
36,"case",2018-11-23,"en-GB"
36,"mac",2018-11-23,"en-GB"
36,"device",2018-11-23,"en-GB"
36,"ipod",2018-11-23,"en-GB"
36,"screen",2018-11-23,"en-GB"
36,"itunes",2018-11-23,"en-GB"
36,"max",2018-11-23,"en-GB"
36,"compare",2018-11-23,"en-GB"
36,"model",2018-11-23,"en-GB"
36,"battery",2018-11-23,"en-GB"
36,"deal",2018-11-23,"en-GB"
36,"app",2018-11-23,"en-GB"
36,"camera",2018-11-23,"en-GB"
36,"icloud",2018-11-23,"en-GB"
36,"buy",2018-11-23,"en-GB"
36,"touch",2018-11-23,"en-GB"
36,"watch",2018-11-23,"en-GB"
37,"care",2018-11-23,"en-GB"
37,"home",2018-11-23,"en-GB"
37,"nursing",2018-11-23,"en-GB"
37,"social",2018-11-23,"en-GB"
37,"residential",2018-11-23,"en-GB"
37,"carehomecouk",2018-11-23,"en-GB"
37,"housing",2018-11-23,"en-GB"
37,"dementia",2018-11-23,"en-GB"
37,"visit",2018-11-23,"en-GB"
37,"support",2018-11-23,"en-GB"
37,"leading",2018-11-23,"en-GB"
37,"inspection",2018-11-23,"en-GB"
37,"court",2018-11-23,"en-GB"
